LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default,RiskScore,RiskCategory
AZ0K7TR3EY,65,76246,78218,834,30,3,5.16,12,0.46,Master's,Self-employed,Divorced,No,Yes,Business,No,0,32.5,Low Risk
PCXVNL8CK7,29,43910,100876,719,54,1,3.6,48,0.22,High School,Self-employed,Married,No,Yes,Other,Yes,0,37.61,Low Risk
679A2YB5Q7,40,97422,93343,383,98,1,2.79,36,0.86,Master's,Full-time,Divorced,No,Yes,Business,Yes,0,63.07,Medium Risk
9CBCCO9DIR,32,59604,100658,800,16,2,2.63,12,0.17,PhD,Part-time,Married,Yes,Yes,Other,Yes,0,30.29,Low Risk
XQD0DYU75W,50,42063,199485,398,99,4,7.69,60,0.16,High School,Full-time,Married,Yes,Yes,Education,No,0,61.43,Medium Risk
H85SF0KJC4,30,38146,37537,316,22,3,16.65,48,0.8,Master's,Part-time,Married,Yes,Yes,Home,No,0,81.01,High Risk
YXDWC3SF4G,40,22787,178701,569,106,2,5.44,24,0.28,PhD,Part-time,Single,No,Yes,Other,No,0,54.97,Medium Risk
7K8XB0WI2K,55,115346,121208,619,113,2,8.67,36,0.59,High School,Self-employed,Divorced,Yes,No,Home,No,0,43.08,Medium Risk
MHOUUBFFCZ,49,26867,33113,729,5,2,3.09,36,0.16,Bachelor's,Part-time,Divorced,No,No,Education,No,0,35.65,Low Risk
6K3XGAXL3D,62,92376,249838,434,56,2,16.64,60,0.61,High School,Unemployed,Divorced,Yes,No,Other,Yes,0,72.8,High Risk
4EJUCZD4OF,67,88417,97702,770,100,3,4.4,12,0.55,Bachelor's,Part-time,Divorced,No,Yes,Education,No,0,34.5,Low Risk
4LEH1JLWD7,52,139791,176672,310,0,1,2.77,12,0.83,Bachelor's,Unemployed,Single,Yes,Yes,Business,Yes,0,69.68,Medium Risk
GLA1IFXSEJ,18,67857,5920,445,35,2,20.38,48,0.63,Master's,Unemployed,Divorced,Yes,No,Education,Yes,0,63.27,Medium Risk
UJ2I1E4TNP,64,72526,155427,564,99,1,23.16,24,0.39,Bachelor's,Full-time,Divorced,No,Yes,Business,No,0,57.36,Medium Risk
MDHRLI11NX,62,110086,120158,515,76,1,17.05,24,0.63,High School,Full-time,Single,Yes,No,Home,Yes,0,56.57,Medium Risk
I0AZKQQGIY,22,25852,158601,611,29,4,12.66,48,0.69,PhD,Full-time,Married,Yes,No,Other,Yes,1,68.51,Medium Risk
E0MHOZUUKU,30,83215,63312,651,12,1,19.79,12,0.26,Bachelor's,Full-time,Married,Yes,No,Business,No,0,43.39,Medium Risk
HE282WML0G,22,29570,31402,514,68,4,9.6,60,0.33,High School,Unemployed,Divorced,No,No,Other,No,0,52.44,Medium Risk
ASPNUJAYN6,49,60145,204242,667,104,3,11.21,36,0.29,Master's,Full-time,Divorced,No,No,Business,Yes,0,48.03,Medium Risk
Y1WAMTTZIZ,68,88664,176758,628,57,2,23.24,60,0.74,Bachelor's,Full-time,Single,Yes,No,Other,No,1,63.75,Medium Risk
KSNZ1BO0S6,38,121927,97095,488,117,2,5.62,60,0.1,PhD,Unemployed,Single,Yes,No,Home,No,0,33.4,Low Risk
5WDKFTBVUR,41,76453,104737,539,65,1,23.02,60,0.79,High School,Unemployed,Married,No,Yes,Business,No,0,67.05,Medium Risk
38L0KODQW7,35,76352,214311,426,33,1,16.29,24,0.48,PhD,Self-employed,Single,No,No,Business,No,0,70.87,High Risk
K87LN31K7H,38,138879,76830,561,12,4,23.33,48,0.45,Master's,Self-employed,Single,No,Yes,Other,Yes,0,47.45,Medium Risk
6T30DOI9IR,27,102316,170367,742,72,1,16.67,36,0.55,High School,Part-time,Married,No,Yes,Home,No,0,45.67,Medium Risk
47CUYWUJW4,41,49242,162104,480,115,2,19.85,24,0.25,Master's,Self-employed,Married,Yes,Yes,Auto,No,0,60.4,Medium Risk
CGRJPMZB6C,57,114343,16574,681,100,3,16.22,24,0.55,Bachelor's,Self-employed,Married,No,Yes,Home,No,1,35.77,Low Risk
K5RFVOBU8R,64,146880,113418,407,27,2,15.41,60,0.13,High School,Part-time,Single,No,No,Auto,Yes,1,44.66,Medium Risk
KD7MVT5QLL,38,113788,162501,640,90,2,14.03,24,0.68,Bachelor's,Full-time,Divorced,No,Yes,Auto,No,0,50.74,Medium Risk
7CV2HEDBOA,42,108480,84669,542,87,1,22.37,12,0.57,High School,Unemployed,Single,Yes,Yes,Education,No,0,53.29,Medium Risk
BIC74KJQR2,69,21215,63163,786,69,1,3.0,60,0.14,PhD,Full-time,Divorced,Yes,Yes,Education,Yes,0,31.72,Low Risk
59X0S90B8H,40,145016,147145,652,106,1,16.42,12,0.76,Master's,Unemployed,Married,Yes,No,Auto,Yes,0,46.62,Medium Risk
QEIWG909X1,39,16412,157569,368,35,2,24.86,12,0.25,Master's,Part-time,Single,No,Yes,Other,Yes,1,77.8,High Risk
OWULSW42LN,21,44097,166582,685,52,4,9.44,60,0.23,Master's,Self-employed,Divorced,Yes,No,Home,Yes,0,46.96,Medium Risk
A42209LQH1,51,47340,195914,354,84,4,19.94,12,0.22,Master's,Full-time,Married,Yes,Yes,Business,No,0,70.92,High Risk
3V5KSMZW94,23,53707,89777,400,78,1,18.62,12,0.51,Master's,Full-time,Divorced,Yes,No,Education,No,0,67.68,Medium Risk
SOGOG5A7MA,45,22121,175836,739,81,4,2.68,48,0.53,Master's,Full-time,Single,No,Yes,Auto,No,0,51.47,Medium Risk
2WDVGMZ27A,48,147928,166404,836,96,1,9.92,36,0.58,Bachelor's,Part-time,Divorced,No,No,Education,No,1,29.25,Low Risk
WT2DGOLPEU,52,51485,221509,508,28,4,12.12,24,0.44,Master's,Part-time,Married,No,No,Business,Yes,0,67.7,Medium Risk
WUYRB1Q5L5,56,92388,217602,657,20,2,14.01,60,0.6,PhD,Part-time,Divorced,Yes,No,Other,Yes,1,57.76,Medium Risk
CX3BXZV4XR,59,24676,96779,405,42,2,13.91,48,0.34,Master's,Unemployed,Divorced,Yes,Yes,Other,No,0,67.33,Medium Risk
R690VAVZP1,40,82821,139949,691,61,3,4.69,60,0.31,High School,Unemployed,Single,Yes,Yes,Business,No,0,38.24,Low Risk
X1PETWVEL1,23,113626,97459,671,72,1,11.9,24,0.39,Master's,Full-time,Single,No,No,Home,Yes,0,36.74,Low Risk
U2NR7K2V52,33,75458,30738,767,79,4,7.19,12,0.81,Master's,Part-time,Divorced,Yes,Yes,Auto,No,0,41.54,Medium Risk
ECA03FCJIA,19,139459,59976,541,63,4,19.61,60,0.77,Bachelor's,Self-employed,Single,No,No,Business,Yes,0,51.96,Medium Risk
EGXJ70O8YO,41,47193,138314,349,22,4,14.4,60,0.58,Master's,Self-employed,Single,No,Yes,Home,Yes,0,77.31,High Risk
9FTL755APK,34,88217,199901,409,16,4,18.3,60,0.72,Bachelor's,Part-time,Married,Yes,Yes,Business,Yes,0,77.16,High Risk
M8V0CL6WYM,62,60940,23866,452,8,2,21.77,36,0.35,Master's,Unemployed,Single,Yes,No,Business,Yes,0,59.5,Medium Risk
HGAL2LXKNE,18,92949,78714,471,91,3,22.14,48,0.69,Master's,Full-time,Married,Yes,Yes,Education,Yes,0,62.45,Medium Risk
I3FBSJEFFZ,23,48759,178004,724,21,4,3.08,60,0.74,High School,Self-employed,Single,Yes,No,Home,Yes,1,56.78,Medium Risk
TUMRBIZ6CU,22,105571,16828,742,84,1,9.06,24,0.64,High School,Self-employed,Single,No,Yes,Business,Yes,0,33.41,Low Risk
99YH9KU2KD,62,117064,6226,809,44,1,3.31,48,0.76,Master's,Unemployed,Single,Yes,No,Auto,Yes,0,29.3,Low Risk
P78VCZ00ZY,67,48267,209997,823,105,4,21.4,36,0.25,PhD,Full-time,Divorced,No,Yes,Home,Yes,0,44.79,Medium Risk
EIWOY7LMII,46,87782,100162,463,71,2,16.99,48,0.83,Bachelor's,Part-time,Married,Yes,Yes,Education,Yes,0,67.39,Medium Risk
005JIKEYEE,29,114650,206771,640,103,3,13.57,60,0.12,High School,Self-employed,Single,No,No,Other,Yes,0,37.72,Low Risk
JR1HLT5ZGW,56,34826,159501,576,90,4,23.41,48,0.44,High School,Self-employed,Married,No,Yes,Education,No,0,64.76,Medium Risk
ZUNF2N4MVP,64,48454,14598,619,52,4,4.07,60,0.27,High School,Self-employed,Single,Yes,Yes,Business,No,0,38.73,Low Risk
4Y64O87DFG,20,123667,99085,465,77,3,13.33,36,0.37,PhD,Part-time,Married,No,No,Business,Yes,0,47.22,Medium Risk
4YU0Y3TNBA,65,131630,233024,308,14,2,24.34,48,0.53,PhD,Self-employed,Divorced,No,No,Business,No,0,76.17,High Risk
UH74A3E4I1,18,144495,207795,435,98,4,10.57,24,0.75,Master's,Part-time,Divorced,No,Yes,Home,Yes,0,60.74,Medium Risk
HXQ5SOFBCU,44,96121,82703,541,42,3,21.69,60,0.32,Master's,Part-time,Single,Yes,No,Home,Yes,0,50.2,Medium Risk
499XZL3F21,65,17097,199547,558,56,4,9.98,24,0.36,Bachelor's,Full-time,Single,No,No,Education,Yes,0,64.39,Medium Risk
AZAHX4OKDD,41,24462,196050,672,86,1,3.99,24,0.67,Master's,Part-time,Married,No,No,Business,No,0,60.48,Medium Risk
TDLKR7QD3Q,61,113820,115714,822,59,2,14.15,48,0.25,High School,Full-time,Divorced,No,Yes,Education,Yes,0,26.96,Low Risk
8IQ8ZYAE3W,36,68763,77599,617,64,2,6.73,48,0.66,High School,Part-time,Single,Yes,No,Home,No,0,50.9,Medium Risk
MWFYB5MA3V,25,120515,140062,463,96,3,2.5,60,0.85,High School,Self-employed,Divorced,No,No,Auto,Yes,0,57.48,Medium Risk
PYHG357BTI,61,124377,165314,428,108,1,3.8,48,0.31,PhD,Self-employed,Married,No,Yes,Education,No,0,46.18,Medium Risk
ONV8HM6PSK,64,59515,97804,713,73,2,20.03,48,0.86,Bachelor's,Part-time,Single,Yes,No,Other,Yes,0,59.22,Medium Risk
MU63KREBST,19,61508,149723,642,1,3,19.63,60,0.38,Bachelor's,Unemployed,Divorced,No,Yes,Business,No,0,56.67,Medium Risk
JW7F14DEKX,47,33113,49967,545,4,2,4.26,36,0.77,PhD,Self-employed,Single,Yes,No,Auto,No,0,63.46,Medium Risk
IS83TVHFDF,47,138303,73791,401,108,1,6.54,36,0.79,PhD,Full-time,Married,No,No,Auto,Yes,0,53.67,Medium Risk
H56VA0IF2T,66,22109,103964,416,91,4,12.11,48,0.71,PhD,Part-time,Divorced,Yes,No,Education,No,0,74.43,High Risk
3YCBGY5CSQ,56,29388,208666,471,71,1,21.21,12,0.45,High School,Self-employed,Single,Yes,No,Auto,Yes,0,75.1,High Risk
ZB30S39IP0,62,111177,7901,678,22,4,13.55,12,0.15,PhD,Full-time,Divorced,Yes,No,Auto,No,0,27.44,Low Risk
XWZKL6QY2K,49,99301,180706,511,101,2,7.14,48,0.75,High School,Part-time,Single,Yes,Yes,Other,Yes,0,59.96,Medium Risk
SCSRTYTHO1,18,76242,179386,374,80,3,4.4,24,0.21,Master's,Unemployed,Married,No,Yes,Auto,Yes,0,56.76,Medium Risk
OPZOU3XWV3,55,33306,245831,559,65,3,8.23,36,0.67,Master's,Full-time,Single,Yes,Yes,Business,No,0,71.88,High Risk
81S3GJS9PA,30,84547,166923,604,39,3,8.19,36,0.76,Bachelor's,Self-employed,Single,No,Yes,Other,No,0,59.5,Medium Risk
KTPRJJ56OV,28,130459,94620,750,81,1,5.63,24,0.19,Master's,Part-time,Single,No,No,Education,No,0,20.58,Low Risk
0G40NMYUUM,27,124407,211979,764,58,2,16.99,12,0.25,Bachelor's,Unemployed,Divorced,No,Yes,Education,Yes,1,36.35,Low Risk
7R62GYL7CC,65,95140,62019,524,15,4,8.52,12,0.17,Master's,Full-time,Single,No,Yes,Business,Yes,0,41.06,Medium Risk
8TCV3EPL35,43,93782,18040,620,23,3,7.98,36,0.8,PhD,Self-employed,Single,Yes,No,Education,Yes,0,49.03,Medium Risk
IJQCS9BC1D,37,120758,128019,440,62,1,20.95,60,0.86,Bachelor's,Unemployed,Single,Yes,Yes,Business,No,1,68.38,Medium Risk
5GQZDJ4UYH,34,59392,123626,334,82,2,3.52,60,0.46,High School,Full-time,Single,Yes,No,Business,Yes,0,64.31,Medium Risk
7U52R4T7BK,34,61484,23606,418,59,4,5.93,48,0.17,Master's,Full-time,Divorced,No,Yes,Other,Yes,0,46.89,Medium Risk
BDTWSUJVPR,21,35649,190970,705,84,3,11.38,12,0.78,High School,Unemployed,Single,Yes,Yes,Business,Yes,0,62.92,Medium Risk
OP02YTNSAB,22,110958,9721,358,82,4,14.3,60,0.24,Master's,Part-time,Divorced,Yes,No,Auto,No,0,46.38,Medium Risk
XXRG1CD8GI,40,31602,14730,842,40,2,2.23,60,0.89,PhD,Unemployed,Married,Yes,No,Auto,Yes,0,44.65,Medium Risk
S27JFMOKUS,63,108780,186166,634,60,4,8.25,60,0.57,High School,Unemployed,Divorced,No,Yes,Home,Yes,0,49.16,Medium Risk
ZGLPF3J1HC,69,87560,104687,477,17,2,23.5,24,0.86,Master's,Unemployed,Married,Yes,Yes,Education,No,0,73.17,High Risk
6B8M73KNHI,27,45117,130652,589,116,3,16.73,36,0.61,PhD,Self-employed,Married,No,No,Auto,Yes,0,60.75,Medium Risk
G84MLPQV61,63,105557,20820,429,63,2,9.1,12,0.11,Bachelor's,Self-employed,Divorced,No,No,Business,No,0,38.76,Low Risk
Q8QFGLH08X,45,72448,201232,404,29,1,18.14,60,0.28,Bachelor's,Unemployed,Divorced,No,Yes,Auto,No,0,67.61,Medium Risk
WH9XNJMDEM,50,103581,164679,428,47,2,7.93,12,0.47,Bachelor's,Part-time,Single,No,No,Education,Yes,0,58.39,Medium Risk
3YI1OG67NI,60,25680,145453,579,5,1,3.06,60,0.19,Master's,Unemployed,Married,Yes,Yes,Home,Yes,0,52.77,Medium Risk
0JZ3ES2CEQ,43,52014,136153,327,116,1,5.74,60,0.32,High School,Full-time,Single,No,Yes,Other,Yes,0,62.47,Medium Risk
6JHVQECMDF,67,128626,175433,376,19,4,14.01,24,0.61,High School,Unemployed,Single,No,Yes,Home,Yes,0,66.0,Medium Risk
XBMN34RV6Q,65,125160,24711,529,96,3,9.89,48,0.58,Master's,Full-time,Single,Yes,Yes,Business,Yes,0,41.52,Medium Risk
K88O6GJHCM,46,67299,217054,784,115,1,13.2,60,0.55,Master's,Full-time,Married,No,No,Auto,No,0,48.28,Medium Risk
XA6K6EHZ2D,44,67415,70103,613,67,4,16.49,60,0.34,High School,Self-employed,Married,Yes,Yes,Other,Yes,0,46.7,Medium Risk
K2JKZFAAN6,35,37009,137823,334,11,1,10.79,60,0.44,Bachelor's,Part-time,Single,No,No,Other,Yes,0,74.84,High Risk
LWX8FKF7Y0,57,127825,221166,735,104,4,6.66,24,0.81,Master's,Self-employed,Divorced,No,Yes,Business,No,0,46.22,Medium Risk
XG6ZEUGKDU,27,38592,244197,329,48,3,7.96,48,0.32,Bachelor's,Full-time,Divorced,No,Yes,Home,Yes,1,75.66,High Risk
HRIAHCB8L2,59,110179,190224,508,64,1,6.14,36,0.72,High School,Unemployed,Married,No,No,Home,No,0,59.43,Medium Risk
3XMCU7UY64,22,137003,14671,384,81,1,2.97,12,0.71,PhD,Unemployed,Married,No,No,Auto,Yes,1,48.41,Medium Risk
11FSX0PX0Z,27,39145,105428,467,27,2,9.22,48,0.86,High School,Self-employed,Divorced,Yes,No,Business,No,1,74.39,High Risk
UAG83A4BC3,67,84013,60817,670,86,1,6.76,36,0.28,Bachelor's,Unemployed,Married,Yes,No,Other,No,0,33.13,Low Risk
QTA88NB82O,38,138457,248747,448,108,4,4.33,36,0.83,PhD,Unemployed,Married,Yes,Yes,Home,Yes,0,62.41,Medium Risk
F5I47N7OCR,41,75306,144657,326,10,4,19.2,12,0.22,Master's,Full-time,Divorced,No,Yes,Other,Yes,0,67.75,Medium Risk
KZZSJCWZO3,55,41575,171790,745,115,4,24.58,36,0.74,High School,Self-employed,Single,Yes,No,Auto,Yes,0,62.06,Medium Risk
RY74ZFOISR,20,24236,201244,584,36,1,3.81,36,0.2,High School,Self-employed,Divorced,No,Yes,Home,No,1,55.59,Medium Risk
GOWVM1WF22,57,26675,21251,506,25,4,5.1,24,0.75,PhD,Part-time,Single,Yes,Yes,Home,No,1,63.79,Medium Risk
GI8MOZ9CEF,48,56197,53985,814,6,1,24.09,36,0.4,Master's,Full-time,Divorced,Yes,Yes,Home,No,0,43.55,Medium Risk
41LGWFJWSE,58,87042,18172,577,14,1,16.52,24,0.43,High School,Full-time,Married,No,Yes,Education,Yes,0,47.1,Medium Risk
67BID0V0T8,54,110049,144276,340,95,1,24.86,24,0.61,Bachelor's,Self-employed,Married,Yes,No,Business,Yes,1,70.64,High Risk
9L5DLLA3X6,19,66474,131529,845,112,2,6.0,36,0.13,Bachelor's,Full-time,Divorced,No,No,Home,No,0,24.77,Low Risk
88BNRCP11P,19,126901,73537,716,100,2,5.99,48,0.53,High School,Full-time,Divorced,Yes,No,Home,No,0,30.17,Low Risk
JHKD8Y814E,56,109864,37467,639,52,4,18.21,60,0.47,Master's,Full-time,Single,Yes,No,Business,No,0,41.26,Medium Risk
84U31P5ICR,66,143236,60222,725,57,2,17.31,12,0.87,Master's,Full-time,Married,Yes,Yes,Other,No,0,42.49,Medium Risk
6BOA2DNAQV,59,91776,14441,511,60,4,18.23,12,0.77,High School,Unemployed,Single,Yes,No,Auto,No,0,57.79,Medium Risk
1I67INDPW8,61,75085,247703,790,109,3,13.23,36,0.21,Bachelor's,Unemployed,Divorced,Yes,Yes,Business,No,0,39.88,Low Risk
NMNC5Q77P1,51,122617,95271,573,3,3,2.68,12,0.52,Master's,Self-employed,Single,Yes,No,Other,No,0,43.2,Medium Risk
95ME7ANQFN,59,80478,128152,571,36,3,8.56,12,0.32,High School,Full-time,Single,No,No,Business,Yes,0,48.06,Medium Risk
LLYKFCWQ0I,37,59106,132614,814,57,1,10.51,12,0.52,Bachelor's,Self-employed,Divorced,Yes,No,Auto,No,0,42.84,Medium Risk
EY97Y139B2,50,147721,204205,609,61,1,19.07,12,0.46,High School,Full-time,Divorced,Yes,No,Home,No,0,47.67,Medium Risk
9IN6F64EI4,21,96161,126695,704,45,3,15.31,60,0.52,High School,Full-time,Divorced,Yes,No,Auto,Yes,0,45.78,Medium Risk
ZJCJLWN9YR,62,109186,127358,347,52,2,9.4,36,0.29,High School,Self-employed,Married,Yes,No,Other,No,0,55.43,Medium Risk
GD8MSNJTY9,61,76019,130414,326,53,3,9.6,12,0.87,High School,Part-time,Married,No,Yes,Business,No,0,77.7,High Risk
6MNLXBDZ2H,28,134051,70155,459,33,4,18.77,48,0.61,High School,Unemployed,Single,No,Yes,Education,No,1,54.96,Medium Risk
3L5LLJYTWG,59,124847,79476,772,73,4,4.08,48,0.21,Master's,Full-time,Divorced,Yes,Yes,Education,No,0,19.37,Low Risk
SBW06RG4BB,64,93268,70408,617,31,4,24.47,24,0.35,PhD,Part-time,Divorced,No,No,Other,No,0,47.99,Medium Risk
NC54RBR7EE,22,71254,34546,731,82,3,13.43,36,0.86,High School,Full-time,Single,Yes,No,Business,Yes,0,48.68,Medium Risk
1PUDMHR8ID,42,95142,75096,547,11,3,8.09,36,0.39,Bachelor's,Self-employed,Single,Yes,No,Education,No,0,46.44,Medium Risk
R2UVJZES8J,66,131120,227063,728,29,4,20.21,24,0.16,Master's,Unemployed,Divorced,Yes,No,Education,Yes,0,38.78,Low Risk
V1YFJH8HZK,54,48822,68471,804,86,3,10.21,48,0.5,Bachelor's,Part-time,Divorced,Yes,No,Education,No,0,38.87,Low Risk
7PM1B68U09,51,46601,23531,682,7,3,13.14,12,0.43,High School,Unemployed,Married,No,No,Auto,No,0,46.46,Medium Risk
MHANPYK0OA,26,109854,13089,834,21,3,2.33,36,0.73,PhD,Part-time,Single,No,No,Education,Yes,0,29.21,Low Risk
1VZU1H8T4F,23,52989,134763,401,98,2,4.95,60,0.85,High School,Unemployed,Married,No,Yes,Education,No,0,72.52,High Risk
ZXDR31X3XZ,35,31489,113242,457,6,3,5.93,36,0.18,PhD,Part-time,Married,Yes,No,Business,No,0,57.9,Medium Risk
4O7IOBVTLR,31,73866,36394,636,32,2,12.48,36,0.13,Bachelor's,Full-time,Married,Yes,Yes,Auto,No,0,36.2,Low Risk
43PD8E2ONU,36,47311,110823,833,0,4,21.01,60,0.19,Bachelor's,Full-time,Married,No,No,Home,No,1,40.79,Medium Risk
AI6Q3L3P0G,31,15645,58246,408,24,2,2.08,48,0.46,Bachelor's,Part-time,Divorced,Yes,Yes,Education,No,0,64.57,Medium Risk
3HXVNEUQMA,57,51534,134335,400,3,1,8.48,36,0.4,High School,Part-time,Married,Yes,Yes,Business,Yes,0,66.66,Medium Risk
GU5ZGD1DIO,34,61728,155557,479,77,2,24.94,12,0.7,PhD,Self-employed,Married,Yes,Yes,Auto,Yes,0,74.17,High Risk
ER5U4ND9OM,52,74181,132494,788,19,2,8.34,60,0.87,PhD,Self-employed,Married,Yes,No,Business,Yes,0,52.03,Medium Risk
O5MWCJBLO1,46,44432,191386,711,58,3,20.79,60,0.66,High School,Full-time,Married,No,Yes,Education,Yes,0,63.54,Medium Risk
99W65L7SLN,59,137669,125098,675,24,4,14.46,24,0.47,High School,Unemployed,Divorced,Yes,No,Home,Yes,0,40.0,Low Risk
9DANVJ598S,34,53996,15304,730,61,3,18.9,36,0.88,Master's,Part-time,Single,Yes,Yes,Auto,No,0,54.24,Medium Risk
3KWA7WJQQC,60,38350,219827,588,39,2,3.5,48,0.74,Bachelor's,Part-time,Single,Yes,Yes,Education,Yes,0,68.52,Medium Risk
IVMENO2MNG,25,56851,130778,775,54,1,24.45,60,0.69,High School,Full-time,Single,Yes,Yes,Education,Yes,0,56.54,Medium Risk
TW1NMAYAOX,18,81416,172227,688,14,1,3.17,12,0.43,Master's,Full-time,Married,No,Yes,Education,No,0,45.38,Medium Risk
W8MC7IF7H0,62,57973,149757,557,47,4,20.17,48,0.13,Master's,Part-time,Single,No,Yes,Education,No,0,53.69,Medium Risk
BY78CGWA5W,53,127641,234538,645,8,3,22.08,36,0.8,Bachelor's,Full-time,Divorced,No,No,Business,No,0,63.63,Medium Risk
PRXAZO225A,24,72828,35413,497,34,4,10.68,60,0.83,PhD,Part-time,Divorced,No,No,Business,Yes,0,62.25,Medium Risk
5TW12LNG94,63,51912,68609,574,15,4,22.01,60,0.63,Master's,Full-time,Married,Yes,No,Other,Yes,0,64.02,Medium Risk
LA7WCG1AJL,22,76177,46129,778,78,3,9.46,12,0.43,High School,Full-time,Divorced,Yes,No,Education,Yes,0,32.72,Low Risk
1XPGOKSY6K,41,105302,211100,568,72,3,8.07,36,0.82,High School,Self-employed,Single,No,Yes,Education,Yes,0,61.28,Medium Risk
ZV3IGNHJVS,45,22571,49691,793,74,3,7.74,60,0.69,Bachelor's,Self-employed,Married,Yes,Yes,Business,Yes,0,46.92,Medium Risk
OYTD4EB8GO,60,120611,233459,527,41,2,14.56,48,0.52,Master's,Full-time,Single,Yes,No,Business,No,0,59.1,Medium Risk
Y8N8WLGMIY,34,15734,166768,838,25,2,15.55,48,0.72,PhD,Part-time,Single,No,Yes,Business,No,0,59.7,Medium Risk
NTS13LXPP2,54,142608,153983,578,54,1,5.2,36,0.11,Bachelor's,Self-employed,Single,No,No,Education,Yes,0,31.49,Low Risk
OTCAAPFNMB,37,82615,148765,493,87,3,4.05,12,0.26,High School,Part-time,Divorced,Yes,Yes,Education,No,0,47.64,Medium Risk
4Y0FVW69CF,20,73757,240416,731,115,1,10.8,12,0.86,High School,Self-employed,Divorced,No,Yes,Education,Yes,0,59.07,Medium Risk
BCSEF7SX50,54,97867,101984,777,3,4,11.9,12,0.6,High School,Self-employed,Divorced,No,No,Auto,Yes,0,42.06,Medium Risk
G12XRM0OQV,43,91499,88539,833,1,4,11.31,60,0.13,High School,Full-time,Divorced,No,No,Business,Yes,0,26.15,Low Risk
PK3R0MHA3S,32,95491,233393,678,4,3,7.83,12,0.54,Bachelor's,Full-time,Single,Yes,Yes,Home,No,0,53.31,Medium Risk
7MXYRYXXK6,68,65240,189774,826,32,1,9.58,48,0.54,Bachelor's,Unemployed,Married,Yes,No,Home,No,0,46.14,Medium Risk
XP8XI0EV2Y,65,99353,7378,355,107,3,15.87,12,0.12,PhD,Part-time,Single,Yes,No,Home,Yes,0,44.64,Medium Risk
OTDM8YS1NA,25,119014,95057,706,47,3,12.77,12,0.24,High School,Unemployed,Divorced,No,No,Auto,Yes,0,31.2,Low Risk
NSDGZQ0M8H,30,106570,212810,588,47,1,21.44,60,0.19,High School,Part-time,Single,Yes,Yes,Business,Yes,0,50.5,Medium Risk
CY5NT645KQ,65,112060,71064,485,108,1,12.64,36,0.7,High School,Self-employed,Divorced,Yes,Yes,Education,Yes,0,53.17,Medium Risk
8JX08HFF8M,20,49389,85237,677,47,3,15.73,48,0.1,Bachelor's,Full-time,Divorced,Yes,No,Other,No,1,40.93,Medium Risk
VV246R7UGQ,18,62232,62587,530,95,3,17.36,60,0.61,High School,Full-time,Married,No,Yes,Business,No,0,58.26,Medium Risk
YQY9K453EY,26,30099,173508,643,64,3,24.16,24,0.17,PhD,Full-time,Single,No,No,Other,Yes,0,56.8,Medium Risk
DLHN6ZVC5I,48,15765,221302,362,77,4,14.16,36,0.21,Master's,Full-time,Married,No,No,Home,No,1,74.49,High Risk
T93E75AAMF,58,32946,245600,668,13,4,16.8,48,0.47,Master's,Part-time,Single,No,No,Auto,Yes,0,66.52,Medium Risk
5V3GQI2BM6,43,142641,221381,324,88,1,5.58,48,0.31,Master's,Self-employed,Married,No,Yes,Business,Yes,0,54.77,Medium Risk
QIXZSJMODC,34,33987,211126,717,53,3,20.4,12,0.51,PhD,Self-employed,Married,No,Yes,Business,Yes,0,62.17,Medium Risk
G92MH13JH2,51,52033,97599,612,20,4,16.32,24,0.89,High School,Unemployed,Divorced,Yes,Yes,Auto,No,1,67.77,Medium Risk
YAGJOTFIQK,26,20815,8805,791,110,2,2.21,36,0.69,Bachelor's,Full-time,Single,Yes,No,Other,Yes,0,40.44,Medium Risk
WVUABKR7X4,68,59913,228706,638,79,2,2.62,24,0.89,Bachelor's,Part-time,Married,No,No,Other,No,0,64.56,Medium Risk
NP7QI1L84N,30,85285,61741,633,34,2,9.99,36,0.15,PhD,Self-employed,Married,No,No,Auto,Yes,1,35.52,Low Risk
J2AKU3AZAV,22,109086,137974,653,92,2,15.75,60,0.18,High School,Self-employed,Divorced,Yes,No,Business,No,0,36.44,Low Risk
ZD41U3A0QW,58,127812,144133,806,82,3,6.58,36,0.24,Master's,Self-employed,Single,No,Yes,Other,No,0,22.71,Low Risk
Y3MEAHOKU9,30,149831,185757,357,13,1,5.15,12,0.31,High School,Unemployed,Married,Yes,Yes,Auto,Yes,0,52.54,Medium Risk
4MD53J8VCP,18,80823,42971,660,21,1,10.56,48,0.37,High School,Full-time,Married,No,Yes,Auto,No,0,40.15,Medium Risk
C99TEWYGF1,42,47879,84405,341,113,2,7.65,48,0.34,Master's,Unemployed,Divorced,No,Yes,Home,Yes,0,60.47,Medium Risk
0ZGJYKSCPI,64,128889,77289,404,107,3,7.14,60,0.49,Master's,Full-time,Single,Yes,No,Business,Yes,0,47.51,Medium Risk
2I8VE5JKPX,21,140487,143029,643,102,4,19.66,24,0.58,Master's,Part-time,Married,Yes,No,Other,Yes,0,44.46,Medium Risk
9WV37XE2E5,53,99883,6831,586,50,2,12.35,36,0.22,Bachelor's,Full-time,Single,No,Yes,Home,No,1,34.6,Low Risk
